Work_Center,Operation_Short,Activity,Opr_System_status,Earl_start_date,EarliestEndDate,Station_Code,Normal_duration,Norm_duratn_un,Well_Name,Field,Responsible_asset,Well_ID,Well_Location,Well_Function,Well_Category,PCAP_Category,Move_days,PDO_Well_Type
SWERIGL1,BS21-37493,BS21,REL,2027-10-06,2027-11-02,LEK,27.200000762939453,DAY,LNF_SHAMMAR_WI_05,LEKHWAIR,NORTH,37493,LNF_SHAMMAR_WI_05,Water Injector,Development,Category IV,0,LTL23WIPSHA
SWERIGL1,BS22-37494,BS22,REL,2027-09-07,2027-10-06,LEK,28.700000762939453,DAY,LNF_SHAMMAR_OP_08,LEKHWAIR,NORTH,37494,LNF_SHAMMAR_OP_08,Oil Producer,Development,Category IV,0,LTL23ESHPSHA
SWERIGL1,BS23-37495,BS23,REL,2027-08-11,2027-09-07,LEK,27.200000762939453,DAY,LNF_SHAMMAR_WI_04,LEKHWAIR,NORTH,37495,LNF_SHAMMAR_WI_04,Water Injector,Development,Category IV,0,LTL23WIPSHA
SWERIGL1,BS24-37496,BS24,REL,2027-07-14,2027-08-11,LEK,28.700000762939453,DAY,LNF_SHAMMAR_OP_17,LEKHWAIR,NORTH,37496,LNF_SHAMMAR_OP_17,Oil Producer,Development,Category IV,0,LTL23ESHPSHA
SWERIGL1,BS25-37497,BS25,REL,2027-06-15,2027-07-13,LEK,28.700000762939453,DAY,LNF_SHAMMAR_OP_L971ST,LEKHWAIR,NORTH,37497,LNF_SHAMMAR_OP_L971ST,Oil Producer,Development,Category IV,0,LTL23ESHPSHA
SWERIGL1,BS26-37498,BS26,REL,2027-02-01,2027-03-02,LEK,28.700000762939453,DAY,LNF_SHAMMAR_OP_11,LEKHWAIR,NORTH,37498,LNF_SHAMMAR_OP_11,Oil Producer,Development,Category IV,0,LTL23ESHPSHA
SWERIGL1,BS27-37499,BS27,REL,2027-01-05,2027-02-01,LEK,27.200000762939453,DAY,LNF_SHAMMAR_WI_06,LEKHWAIR,NORTH,37499,LNF_SHAMMAR_WI_06,Water Injector,Development,Category IV,0,LTL23WIPSHA
SWERIGL1,BS28-37500,BS28,REL,2026-11-17,2026-12-24,LEK,37.29999923706055,DAY,LNF_SHAMMAR_OP_09,LEKHWAIR,NORTH,37500,LNF_SHAMMAR_OP_09,Oil Producer,Development,Category IV,0,LTL23ESHPSHA
SWERIGL1,BS29-37501,BS29,REL,2026-09-18,2026-10-29,LEK,41.599998474121094,DAY,LNF_SHAMMAR_OP_L983RED,LEKHWAIR,NORTH,37501,LNF_SHAMMAR_OP_L983RED,Oil Producer,Development,Category IV,0,LTL23ESHPSHA
SWERIGL1,BS30-37502,BS30,REL,2026-07-07,2026-08-21,LEK,45.900001525878906,DAY,LNF_SHAMMAR_OP_06,LEKHWAIR,NORTH,37502,LNF_SHAMMAR_OP_06,Oil Producer,Development,Category IV,0,LTL23ESHPSHA
SWERIGL1,BS34-37503,BS34,REL,2027-05-21,2027-06-15,USP,24.799999237060547,DAY,MANAHAL FUP 1_OP,LEKHWAIR,NORTH,37503,MANAHAL FUP 1_OP,Oil Producer,Development,Category IV,0,LTL23ESUS
SWERIGL1,BS41-37504,BS41,REL,2027-03-02,2027-03-05,LEK,3.0,DAY,RIG MOVE,LEKHWAIR,NORTH,37504,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWERIGL1,BS42-37505,BS42,REL,2027-05-18,2027-05-21,LEK,3.0,DAY,RIG MOVE,LEKHWAIR,NORTH,37505,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWERIGL1,BS43-37506,BS43,REL,2027-11-02,2027-11-05,LEK,3.0,DAY,RIG MOVE,LEKHWAIR,NORTH,37506,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWERIGL1,BS44-37507,BS44,REL,2028-03-26,2028-03-29,LEK,3.0,DAY,RIG MOVE,LEKHWAIR,NORTH,37507,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWERIGL1,BS45-37508,BS45,REL,2028-06-12,2028-06-14,LEK,3.0,DAY,RIG MOVE,LEKHWAIR,NORTH,37508,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWERIGL1,BS46-37509,BS46,REL,2028-02-27,2028-03-01,LEK,3.0,DAY,RIG MOVE,LEKHWAIR,NORTH,37509,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWERIG19,BS52-37510,BS52,REL,2027-10-02,2028-01-20,XES,109.5,DAY,EXP SLOT,HARWEEL,EXPLORATION,37510,EXP SLOT,Oil Producer,Development,Category II,0,HT464S3C
SWER133,BS54-37512,BS54,REL,2026-03-20,2026-03-21,SSFD,1.0,DAY,RIG MOVE,QAHARIR EAST,SOUTH,37512,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER133,BS56-37514,BS56,REL,2026-04-25,2026-04-26,SSFD,1.0,DAY,RIG MOVE,EASTERN FLANK,SOUTH,37514,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER133,BS57-37515,BS57,REL,2026-08-28,2026-08-31,SSFD,3.0,DAY,RIG MOVE,EASTERN FLANK,SOUTH,37515,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER133,BS58-37516,BS58,REL,2026-04-18,2026-04-25,SSFD,7.0,DAY,RIG MAINTENANCE,EASTERN FLANK,SOUTH,37516,RIG MAINTENANCE,Unspecified,Unspecified,Category IV,0,RIG MAINTENANCE-CATIII
SWER141,BO60-37517,BO60,REL,2026-04-28,2026-05-06,QAS,9.0,DAY,ABU THAYLAH WSW-WO,ABU THAYLAH,NORTH,37517,ABU THAYLAH WSW-WO,Water Supply,Development,Category IV,0,PVC1MMWSW
SWER141,BO63-37518,BO63,REL,2026-10-02,2026-10-10,QAS,9.0,DAY,ABU THAYLAH WSW-WO,ABU THAYLAH,NORTH,37518,ABU THAYLAH WSW-WO,Water Supply,Development,Category IV,0,PVC1MMWSW
SWER137,BS61-37519,BS61,REL,2027-09-21,2027-10-22,SSFD,31.299999237060547,DAY,EF_2027_OP_BHJ_LOC1,EASTERN FLANK,SOUTH,37519,EF_2027_OP_BHJ_LOC1,Oil Producer,Development,Category IV,0,BTL23ESZST
SWER137,BS62-37520,BS62,REL,2026-07-18,2026-07-25,RIM,7.0,DAY,RIG MAINTENANCE,RUNIB,SOUTH,37520,RIG MAINTENANCE,Unspecified,Unspecified,Category IV,0,RIG MAINTENANCE-CATIII
SWERIG81,AS70-37521,AS70,REL,2027-08-29,2027-09-16,SSFD,18.0,DAY,RASW_GH_WI_LOC7,RAHAB SW,SOUTH,37521,RASW_GH_WI_LOC7,Water Injector,Development,Category IV,0,MS9723WIRTFC
SWER137,BS64-37522,BS64,REL,2028-08-01,2028-08-08,SSFD,7.0,DAY,RIG MAINTENANCE,EASTERN FLANK,SOUTH,37522,RIG MAINTENANCE,Unspecified,Unspecified,Category IV,0,RIG MAINTENANCE-CATIII
SWER137,BS65-37523,BS65,REL,2029-07-28,2029-08-04,SSFD,7.0,DAY,RIG MAINTENANCE,EASTERN FLANK,SOUTH,37523,RIG MAINTENANCE,Unspecified,Unspecified,Category IV,0,RIG MAINTENANCE-CATIII
SWER137,BS66-37524,BS66,REL,2030-07-27,2030-08-03,SSFD,7.0,DAY,RIG MAINTENANCE,EASTERN FLANK,SOUTH,37524,RIG MAINTENANCE,Unspecified,Unspecified,Category IV,0,RIG MAINTENANCE-CATIII
SWER137,BS67-37525,BS67,REL,2031-07-31,2031-08-07,SSFD,7.0,DAY,RIG MAINTENANCE,EASTERN FLANK,SOUTH,37525,RIG MAINTENANCE,Unspecified,Unspecified,Category IV,0,RIG MAINTENANCE-CATIII
SWER137,BS68-37526,BS68,REL,2026-02-16,2026-02-17,SSFD,1.0,DAY,RIG MOVE,SAQR WEST,SOUTH,37526,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER137,BS69-37527,BS69,REL,2026-05-10,2026-05-12,AML,2.0,DAY,RIG MOVE,AMAL,SOUTH,37527,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER149,BS70-37528,BS70,REL,2027-06-18,2027-06-25,SSFD,7.0,DAY,RIG MAINTENANCE,RAKID,SOUTH,37528,RIG MAINTENANCE,Unspecified,Unspecified,Category IV,0,RIG MAINTENANCE-CATIII
SWERIG81,BS71-37529,BS71,REL,2027-07-22,2027-07-29,SSFD,7.0,DAY,RIG MAINTENANCE,GHANUQ,SOUTH,37529,RIG MAINTENANCE,Unspecified,Unspecified,Category IV,0,RIG MAINTENANCE-CATIII
SWER151,BT08-37530,BT08,REL,2027-11-11,2027-11-18,MALRTQ,7.0,DAY,RIG MAINTENANCE,THULEILAT,SOUTH,37530,RIG MAINTENANCE,Unspecified,Unspecified,Category IV,0,RIG MAINTENANCE-CATIII
SWER151,BT09-37531,BT09,REL,2027-12-08,2027-12-19,MALRTQ,11.399999618530273,DAY,DB_I5_SPOT_EXP_UND_OP11,DHIAB,SOUTH,37531,DB_I5_SPOT_EXP_UND_OP11,Oil Producer,Development,Category IV,0,M9723PCVRT
SWER151,BT10-37532,BT10,REL,2027-12-19,2028-01-05,MALRTQ,16.899999618530273,DAY,MM_GNR_BLOCKA_HSGHM_150M_6,MARMUL GNR,SOUTH,37532,MM_GNR_BLOCKA_HSGHM_150M_6,Oil Producer,Development,Category IV,0,M9423PCPRTQD
SWER151,BT11-37533,BT11,REL,2028-01-05,2028-01-22,MALRTQ,16.899999618530273,DAY,MM_GNR_BLOCKA_HSGHM_150M_7,MARMUL GNR,SOUTH,37533,MM_GNR_BLOCKA_HSGHM_150M_7,Oil Producer,Development,Category IV,0,M9423PCPRTQD
SWER151,BT12-37534,BT12,REL,2028-01-22,2028-02-03,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCKA_HSGHL_150M _2,MARMUL GNR,SOUTH,37534,MM_GNR_BLOCKA_HSGHL_150M _2,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT13-37535,BT13,REL,2028-02-03,2028-02-15,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCKB(NW-SE)_HSGHLS_15,MARMUL GNR,SOUTH,37535,MM_GNR_BLOCKB(NW-SE)_HSGHLS_15,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT14-37536,BT14,REL,2028-02-15,2028-02-27,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCKB(N-S)_HSGHLS_150M,MARMUL GNR,SOUTH,37536,MM_GNR_BLOCKB(N-S)_HSGHLS_150M,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT15-37537,BT15,REL,2028-02-27,2028-03-09,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCKB(N-S)_HSGHLS_150M,MARMUL GNR,SOUTH,37537,MM_GNR_BLOCKB(N-S)_HSGHLS_150M,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT16-37538,BT16,REL,2028-03-10,2028-03-21,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCKB(NE)_HSGHLS_150M_,MARMUL GNR,SOUTH,37538,MM_GNR_BLOCKB(NE)_HSGHLS_150M_,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT17-37539,BT17,REL,2028-03-21,2028-04-02,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCKA_HSGHL_150M _3,MARMUL GNR,SOUTH,37539,MM_GNR_BLOCKA_HSGHL_150M _3,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT18-37540,BT18,REL,2028-04-02,2028-04-14,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCKA_HSGHL_150M_6,MARMUL GNR,SOUTH,37540,MM_GNR_BLOCKA_HSGHL_150M_6,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT19-37541,BT19,REL,2028-04-14,2028-04-26,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCKA_HSGHL_150M_ 1,MARMUL GNR,SOUTH,37541,MM_GNR_BLOCKA_HSGHL_150M_ 1,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT20-37542,BT20,REL,2028-04-26,2028-05-08,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCKA_HSGHL_150M_8,MARMUL GNR,SOUTH,37542,MM_GNR_BLOCKA_HSGHL_150M_8,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT21-37543,BT21,REL,2028-05-08,2028-05-20,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCK B (NW-SE)_HSGHLS_,MARMUL GNR,SOUTH,37543,MM_GNR_BLOCK B (NW-SE)_HSGHLS_,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT22-37544,BT22,REL,2028-05-20,2028-06-01,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCK W _HSGHL+S_150 3,MARMUL GNR,SOUTH,37544,MM_GNR_BLOCK W _HSGHL+S_150 3,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT23-37545,BT23,REL,2028-06-01,2028-06-18,MALRTQ,16.899999618530273,DAY,MM_GNR_BLOCKA_HSGHM_150M_1,MARMUL GNR,SOUTH,37545,MM_GNR_BLOCKA_HSGHM_150M_1,Oil Producer,Development,Category IV,0,M9423PCPRTQD
SWER151,BT24-37546,BT24,REL,2028-06-18,2028-06-30,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCK W _HSGHL+S_150 2,MARMUL GNR,SOUTH,37546,MM_GNR_BLOCK W _HSGHL+S_150 2,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT25-37547,BT25,REL,2028-06-30,2028-07-11,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCK W _HSGHL+S_150 1,MARMUL GNR,SOUTH,37547,MM_GNR_BLOCK W _HSGHL+S_150 1,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT26-37548,BT26,REL,2028-07-12,2028-07-23,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCK W _HSGHL+S_150 4,MARMUL GNR,SOUTH,37548,MM_GNR_BLOCK W _HSGHL+S_150 4,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT27-37549,BT27,REL,2028-07-23,2028-08-04,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCK C_HSGHL_150M_2,MARMUL GNR,SOUTH,37549,MM_GNR_BLOCK C_HSGHL_150M_2,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT28-37550,BT28,REL,2028-08-04,2028-08-21,MALRTQ,16.899999618530273,DAY,MM_GNR_BLOCKA_HSGHM_150M_2,MARMUL GNR,SOUTH,37550,MM_GNR_BLOCKA_HSGHM_150M_2,Oil Producer,Development,Category IV,0,M9423PCPRTQD
SWER151,BT29-37551,BT29,REL,2028-08-21,2028-09-02,MALRTQ,11.899999618530273,DAY,MM_GNR_BLOCK C (NE)_HSGHL_150M,MARMUL GNR,SOUTH,37551,MM_GNR_BLOCK C (NE)_HSGHL_150M,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT30-37552,BT30,REL,2028-09-02,2028-09-16,MALRTQ,13.899999618530273,DAY,MM-GSR_CENTRALM_LG1_MG_300M_6,MARMUL GSR,SOUTH,37552,MM-GSR_CENTRALM_LG1_MG_300M_6,Oil Producer,Development,Category IV,0,M9423PCHS
SWER151,BT31-37553,BT31,REL,2028-09-16,2028-09-25,MALRTQ,8.600000381469727,DAY,MM-GSR_CM_LG1_MG_WI_1,MARMUL GSR,SOUTH,37553,MM-GSR_CM_LG1_MG_WI_1,Water Injector,Development,Category IV,0,M9723WI
SWER151,BT32-37554,BT32,REL,2028-09-25,2028-10-08,MALRTQ,13.899999618530273,DAY,MM-GSR_EASTN_LGS_300M_1,MARMUL GSR,SOUTH,37554,MM-GSR_EASTN_LGS_300M_1,Oil Producer,Development,Category IV,0,M9423PCHS
SWER151,BT33-37555,BT33,REL,2028-10-09,2028-10-22,MALRTQ,13.899999618530273,DAY,MM-GSR_EASTM_LG1_MG_300M_3,MARMUL GSR,SOUTH,37555,MM-GSR_EASTM_LG1_MG_300M_3,Oil Producer,Development,Category IV,0,M9423PCHS
SWER151,BT34-37556,BT34,REL,2028-10-22,2028-11-05,MALRTQ,13.899999618530273,DAY,MM-GSR_CENTRALN_LGS_STEPOUT_30,MARMUL GSR,SOUTH,37556,MM-GSR_CENTRALN_LGS_STEPOUT_30,Oil Producer,Development,Category IV,0,M9423PCHS
SWER151,BT35-37557,BT35,REL,2028-11-05,2028-11-19,MALRTQ,13.899999618530273,DAY,MM-GSR_CENTRALM_LG1_MG_300M_1,MARMUL GSR,SOUTH,37557,MM-GSR_CENTRALM_LG1_MG_300M_1,Oil Producer,Development,Category IV,0,M9423PCHS
SWER151,BT36-37558,BT36,REL,2028-11-19,2028-12-03,MALRTQ,13.899999618530273,DAY,MM-GSR_CENTRALM_LG1_MG_300M_2,MARMUL GSR,SOUTH,37558,MM-GSR_CENTRALM_LG1_MG_300M_2,Oil Producer,Development,Category IV,0,M9423PCHS
SWER151,BT37-37559,BT37,REL,2028-12-03,2028-12-17,MALRTQ,13.899999618530273,DAY,MM-GSR_CENTRALM_LG1_MG_300M_11,MARMUL GSR,SOUTH,37559,MM-GSR_CENTRALM_LG1_MG_300M_11,Oil Producer,Development,Category IV,0,M9423PCHS
SWER151,BT38-37560,BT38,REL,2028-12-17,2028-12-26,MALRTQ,8.600000381469727,DAY,MM-GSR_CM_LG1_MG_WI_3,MARMUL GSR,SOUTH,37560,MM-GSR_CM_LG1_MG_WI_3,Water Injector,Development,Category IV,0,M9723WI
SWER151,BT39-37561,BT39,REL,2028-12-26,2029-01-03,MALRTQ,8.600000381469727,DAY,MM-GSR_CM_LG1_MG_WI_4,MARMUL GSR,SOUTH,37561,MM-GSR_CM_LG1_MG_WI_4,Water Injector,Development,Category IV,0,M9723WI
SWER151,BT40-37562,BT40,REL,2029-01-03,2029-01-15,MALRTQ,11.399999618530273,DAY,UQAB_DEVELOPMENT_OP_5,UQAB,SOUTH,37562,UQAB_DEVELOPMENT_OP_5,Oil Producer,Development,Category IV,0,M9723PCVRT
SWER151,BT41-37563,BT41,REL,2029-01-15,2029-01-26,MALRTQ,11.399999618530273,DAY,UQAB_DEVELOPMENT_OP_6,UQAB,SOUTH,37563,UQAB_DEVELOPMENT_OP_6,Oil Producer,Development,Category IV,0,M9723PCVRT
SWER151,BT42-37564,BT42,REL,2029-01-26,2029-02-06,MALRTQ,11.399999618530273,DAY,UQAB_DEVELOPMENT_OP_7,UQAB,SOUTH,37564,UQAB_DEVELOPMENT_OP_7,Oil Producer,Development,Category IV,0,M9723PCVRT
SWER151,BT43-37565,BT43,REL,2029-02-06,2029-02-17,MALRTQ,11.100000381469727,DAY,UQAB_DEVELOPMENT_WI_1,UQAB,SOUTH,37565,UQAB_DEVELOPMENT_WI_1,Water Injector,Development,Category IV,0,M9723WIRT
SWER151,BT44-37566,BT44,REL,2029-02-18,2029-03-01,MALRTQ,11.399999618530273,DAY,28_MAUW_PHASE2_CRPDG3_OP_5,MAURID,SOUTH,37566,28_MAUW_PHASE2_CRPDG3_OP_5,Oil Producer,Development,Category IV,0,M9723PCVRT
SWER151,BT45-37567,BT45,REL,2029-03-01,2029-03-12,MALRTQ,11.100000381469727,DAY,28_MAUW_PHASE2_CRPDG3_WI_1,MAURID,SOUTH,37567,28_MAUW_PHASE2_CRPDG3_WI_1,Water Injector,Development,Category IV,0,M9723WIRT
SWER151,BT46-37568,BT46,REL,2029-03-12,2029-03-23,MALRTQ,11.399999618530273,DAY,28_MAUW_PHASE2_CRPDG3_OP_6,MAURID,SOUTH,37568,28_MAUW_PHASE2_CRPDG3_OP_6,Oil Producer,Development,Category IV,0,M9723PCVRT
SWER151,BT47-37569,BT47,REL,2029-03-23,2029-04-04,MALRTQ,11.399999618530273,DAY,28_MAUW_PHASE2_CRPDG3_OP_7,MAURID,SOUTH,37569,28_MAUW_PHASE2_CRPDG3_OP_7,Oil Producer,Development,Category IV,0,M9723PCVRT
SWER151,BT48-37570,BT48,REL,2029-04-04,2029-04-16,MALRTQ,11.899999618530273,DAY,MM_GNR_LG-PH2-BLOCK D-WI,MARMUL GNR,SOUTH,37570,MM_GNR_LG-PH2-BLOCK D-WI,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT49-37571,BT49,REL,2029-04-16,2029-04-28,MALRTQ,11.899999618530273,DAY,MM_GNR_LG-PH2-BLOCK A-WI2,MARMUL GNR,SOUTH,37571,MM_GNR_LG-PH2-BLOCK A-WI2,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT50-37572,BT50,REL,2029-04-28,2029-05-09,MALRTQ,11.899999618530273,DAY,MM_GNR_LG-PH2-BLOCK A-WI3,MARMUL GNR,SOUTH,37572,MM_GNR_LG-PH2-BLOCK A-WI3,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT51-37573,BT51,REL,2029-05-10,2029-05-21,MALRTQ,11.899999618530273,DAY,MM_GNR_LG-PH2-BLOCK A-WI,MARMUL GNR,SOUTH,37573,MM_GNR_LG-PH2-BLOCK A-WI,Oil Producer,Development,Category IV,0,M9423ESPGNR
SWER151,BT52-37574,BT52,REL,2029-05-21,2029-06-07,MALRTQ,16.899999618530273,DAY,MM_GNR_BLOCKA_HSGHM_150M_4,MARMUL GNR,SOUTH,37574,MM_GNR_BLOCKA_HSGHM_150M_4,Oil Producer,Development,Category IV,0,M9423PCPRTQD
SWER151,BT53-37575,BT53,REL,2029-06-07,2029-06-24,MALRTQ,16.899999618530273,DAY,MM_GNR_BLOCKA_HSGHM_150M_3,MARMUL GNR,SOUTH,37575,MM_GNR_BLOCKA_HSGHM_150M_3,Oil Producer,Development,Category IV,0,M9423PCPRTQD
SWER151,BT54-37576,BT54,REL,2029-06-24,2029-07-11,MALRTQ,16.899999618530273,DAY,MM_GNR_BLOCKA_HSGHM_150M_5,MARMUL GNR,SOUTH,37576,MM_GNR_BLOCKA_HSGHM_150M_5,Oil Producer,Development,Category IV,0,M9423PCPRTQD
SWER151,BT55-37577,BT55,REL,2029-07-11,2029-07-29,MALRTQ,17.700000762939453,DAY,RA-USI-WI-AK3,RAHAB,SOUTH,37577,RA-USI-WI-AK3,Water Injector,Development,Category IV,0,M9423WIRTH
SWER151,BT56-37578,BT56,REL,2029-07-29,2029-08-15,MALRTQ,17.700000762939453,DAY,RA-USI-WI-AK4,RAHAB,SOUTH,37578,RA-USI-WI-AK4,Water Injector,Development,Category IV,0,M9423WIRTH
SWER151,BT57-37579,BT57,REL,2029-08-16,2029-08-27,MALRTQ,11.100000381469727,DAY,UQAB_DEVELOPMENT_WI_2,UQAB,SOUTH,37579,UQAB_DEVELOPMENT_WI_2,Water Injector,Development,Category IV,0,M9723WIRT
SWER151,BT58-37580,BT58,REL,2029-08-27,2029-09-07,MALRTQ,11.100000381469727,DAY,UQAB_DEVELOPMENT_WI_3,UQAB,SOUTH,37580,UQAB_DEVELOPMENT_WI_3,Water Injector,Development,Category IV,0,M9723WIRT
SWER151,BT59-37581,BT59,REL,2029-09-07,2029-09-18,MALRTQ,11.100000381469727,DAY,UQAB_DEVELOPMENT_WI_4,UQAB,SOUTH,37581,UQAB_DEVELOPMENT_WI_4,Water Injector,Development,Category IV,0,M9723WIRT
SWER151,BT60-37582,BT60,REL,2029-09-18,2029-10-02,MALRTQ,13.899999618530273,DAY,MM-GSR_EASTN_LGS_150M 12(NEW),MARMUL GSR,SOUTH,37582,MM-GSR_EASTN_LGS_150M 12(NEW),Oil Producer,Development,Category IV,0,M9423PCHS
SWER151,BT61-37583,BT61,REL,2029-10-02,2029-10-16,MALRTQ,13.899999618530273,DAY,MM-GSR_EASTM_LG1_MG_300M_2,MARMUL GSR,SOUTH,37583,MM-GSR_EASTM_LG1_MG_300M_2,Oil Producer,Development,Category IV,0,M9423PCHS
SWER151,BT62-37584,BT62,REL,2029-10-16,2029-10-29,MALRTQ,13.899999618530273,DAY,MM-GSR_EASTM_LG1_MG_300M_1,MARMUL GSR,SOUTH,37584,MM-GSR_EASTM_LG1_MG_300M_1,Oil Producer,Development,Category IV,0,M9423PCHS
SWER151,BT63-37585,BT63,REL,2029-10-30,2029-11-12,MALRTQ,13.899999618530273,DAY,MM-GSR_EASTN_LGS_150M 14(NEW),MARMUL GSR,SOUTH,37585,MM-GSR_EASTN_LGS_150M 14(NEW),Oil Producer,Development,Category IV,0,M9423PCHS
SWERIG81,BT64-37586,BT64,REL,2026-11-17,2026-11-18,SSFD,1.0,DAY,RIG MOVE,AMAL SOUTH,SOUTH,37586,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWERIG81,BT65-37587,BT65,REL,2026-12-04,2026-12-05,SSFD,1.0,DAY,RIG MOVE,TUQAA,SOUTH,37587,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWERIG81,BT66-37588,BT66,REL,2027-01-26,2027-01-27,AML,1.0,DAY,RIG MOVE,AMAL EAST,SOUTH,37588,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER148,BT67-37589,BT67,REL,2026-08-15,2026-09-14,SSFD,30.0,DAY,CREW TRANSFER,EASTERN FLANK,SOUTH,37589,CREW TRANSFER,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER148,BT68-37590,BT68,REL,2026-09-30,2026-10-09,SSFD,9.600000381469727,DAY,LEARNING CURVE,EASTERN FLANK,SOUTH,37590,LEARNING CURVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER148,BT69-37591,BT69,REL,2026-10-25,2026-11-01,SSFD,7.199999809265137,DAY,LEARNING CURVE,EASTERN FLANK,SOUTH,37591,LEARNING CURVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER148,BT70-37592,BT70,REL,2026-11-16,2026-11-20,SSFD,4.199999809265137,DAY,LEARNING CURVE,EASTERN FLANK,SOUTH,37592,LEARNING CURVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER150,BT71-37593,BT71,REL,2026-10-14,2026-10-20,SSFD,5.400000095367432,DAY,LEARNING CURVE,RAKID,SOUTH,37593,LEARNING CURVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER150,BT72-37594,BT72,REL,2026-10-29,2026-11-02,SSFD,4.099999904632568,DAY,LEARNING CURVE,RAKID,SOUTH,37594,LEARNING CURVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER150,BT73-37595,BT73,REL,2026-11-11,2026-11-13,SSFD,2.700000047683716,DAY,LEARNING CURVE,RAKID,SOUTH,37595,LEARNING CURVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER149,BT74-37596,BT74,REL,2026-12-24,2026-12-26,SSFD,2.0,DAY,RIG MOVE,TUQAA,SOUTH,37596,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
SWER137,BT75-37597,BT75,REL,2026-05-12,2026-05-27,AML,14.600000381469727,DAY,SWF-EXT-OP,AMAL,SOUTH,37597,SWF-EXT-OP,Oil Producer,Development,Category IV,0,N9424ESPA
SWER144,BT80-37598,BT80,REL,2026-07-07,2026-08-07,SSFD,31.299999237060547,DAY,EF_2026_OP_LOC2,EASTERN FLANK,SOUTH,37598,EF_2026_OP_LOC2,Oil Producer,Development,Category IV,0,BTL23ESZST
SWER144,BT81-37599,BT81,REL,2026-06-03,2026-06-05,SSFD,3.0,DAY,RIG MOVE,AQEEQ SOUTH,SOUTH,37599,RIG MOVE,Unspecified,Unspecified,Category IV,0,RIG MOVE
